city,year,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max
San Carlos,2015,3,68.90027472527473,53.10576923076923,59.79725274725275,282.20000000000005,282.20000000000005,0.0,354.0,7.713186813186813,20.365109890109892
San Carlos,2016,3,67.21287671232876,52.37452054794521,58.739999999999995,583.9,583.9,0.0,689.0,8.27095890410959,21.4827397260274
San Carlos,2017,3,68.40851648351648,52.466483516483514,59.21895604395605,726.8,726.8,0.0,820.0,8.643131868131867,22.236538461538462
San Carlos,2018,3,67.60659340659342,51.904120879120875,58.50192307692307,414.7,414.7,0.0,572.0,8.118131868131869,20.70357142857143
San Clemente,2014,1,72.99423076923077,58.26978021978021,65.0934065934066,209.5,209.5,0.0,253.0,9.009065934065935,18.325
San Clemente,2015,1,72.63736263736264,58.12445054945055,64.94945054945055,160.2,160.2,0.0,352.0,9.184890109890109,18.28076923076923
San Clemente,2016,3,71.48575342465753,57.44301369863013,63.946575342465756,254.7,254.7,0.0,367.0,9.25095890410959,18.433972602739725
San Clemente,2017,3,71.98021978021978,58.06428571428571,64.47884615384615,272.29999999999995,272.29999999999995,0.0,399.0,9.034065934065934,17.937912087912085
San Clemente,2018,3,71.72857142857141,57.99807692307692,64.29890109890108,241.5,241.5,0.0,321.0,9.099450549450548,18.062637362637364
San Diego,2014,3,71.4271978021978,58.22802197802198,64.57005494505495,235.9,235.9,0.0,317.0,10.109065934065933,18.923626373626377
San Diego,2015,1,71.235989010989,58.237912087912086,64.52554945054945,222.0,222.0,0.0,451.0,10.239560439560439,19.16923076923077
San Diego,2016,3,69.73287671232876,57.35095890410958,63.29150684931507,337.6,337.6,0.0,476.0,10.261643835616438,19.016712328767124
San Diego,2017,3,69.95934065934065,57.73186813186813,63.54615384615384,349.4,349.4,0.0,461.0,10.01346153846154,18.29945054945055
San Diego,2018,3,69.88076923076923,57.54313186813187,63.40879120879121,266.5,266.5,0.0,392.0,10.13076923076923,18.668956043956044
San Dimas,2014,1,78.61895604395605,55.07884615384614,65.93241758241759,260.1,259.6,0.35,298.0,7.6291208791208796,20.45659340659341
San Dimas,2015,1,77.5989010989011,54.37307692307693,65.13131868131869,147.2,147.2,0.0,313.0,7.564285714285713,19.75824175824176
San Dimas,2016,1,76.91397260273972,54.004383561643834,64.49917808219178,278.2,278.2,0.0,392.0,7.635616438356164,19.983835616438355
San Dimas,2017,1,77.38241758241759,54.996428571428574,65.275,310.40000000000003,310.40000000000003,0.0,438.0,7.632967032967033,19.752197802197802
San Dimas,2018,1,77.10109890109891,54.589285714285715,64.76813186813186,266.0,266.0,0.0,353.0,7.557142857142858,19.661263736263734
San Fernando,2014,0,79.26483516483516,54.708241758241755,66.17829670329671,282.6,282.6,0.0,300.0,7.695329670329671,21.505494505494507
San Fernando,2015,1,78.50164835164834,54.28956043956045,65.67362637362636,124.9,124.9,0.0,271.0,7.6862637362637365,21.136813186813185
San Fernando,2016,1,77.86082191780822,53.77205479452054,64.91232876712328,278.7,278.7,0.0,361.0,7.757260273972603,21.208493150684934
San Fernando,2017,1,78.45879120879121,55.01483516483516,65.91675824175823,320.4,320.4,0.0,460.0,7.672802197802197,20.86703296703297
San Fernando,2018,1,77.78708791208791,54.307417582417585,65.0467032967033,306.7,306.7,0.0,369.0,7.697252747252747,20.923901098901098
San Francisco,2014,3,67.33379120879121,52.0,58.759340659340666,660.7,660.7,0.0,706.0,12.032967032967033,21.63763736263736
San Francisco,2015,3,66.53241758241758,51.47527472527472,58.12554945054945,299.3,299.3,0.0,345.0,11.936263736263735,21.068956043956042
San Francisco,2016,3,65.18082191780822,50.85506849315068,57.295342465753414,730.9,730.9,0.0,839.0,12.910684931506848,22.61123287671233
San Francisco,2017,3,66.1848901098901,50.79945054945055,57.597802197802196,827.0000000000001,827.0000000000001,0.0,848.0,13.400549450549452,23.302472527472528
San Francisco,2018,3,65.7978021978022,50.395604395604394,57.13021978021978,482.7,482.7,0.0,610.0,12.921153846153846,22.140109890109887
San Gabriel,2014,1,80.235989010989,55.960714285714275,67.14835164835165,254.5,254.5,0.0,274.0,7.962087912087911,20.063186813186814
San Gabriel,2015,1,79.53983516483517,55.53818681318682,66.68131868131869,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
San Gabriel,2016,1,78.73068493150686,55.01561643835617,65.86438356164383,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
San Gabriel,2017,1,79.18626373626374,56.06456043956044,66.65851648351648,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
San Gabriel,2018,1,78.69725274725275,55.570604395604384,66.00412087912088,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
San Jacinto,2014,1,78.90054945054946,55.113461538461536,66.48021978021978,334.0,333.20000000000005,0.56,419.0,7.415934065934065,18.584065934065936
San Jacinto,2015,1,77.64807692307693,54.2315934065934,65.43214285714286,291.6,291.6,0.0,597.0,7.335989010989011,18.068131868131868
